step,env_0,env_1,env_2,env_4,Mean reward
382,19.2,26.2,28.0,28.2,25.400000000000002
383,19.2,26.2,28.0,28.2,25.400000000000002
384,9.2,26.2,28.0,28.2,22.9
385,9.2,26.2,28.0,28.2,22.9
386,9.2,26.2,28.0,28.2,22.9
387,9.2,26.2,28.0,28.2,22.9
388,9.2,26.2,28.0,28.2,22.9
389,9.2,26.2,29.0,28.2,23.150000000000002
390,9.2,26.2,29.0,28.2,23.150000000000002
391,9.2,26.2,29.0,28.2,23.150000000000002
392,9.2,26.2,29.0,28.2,23.150000000000002
393,9.2,26.2,29.0,28.2,23.150000000000002
394,9.2,26.2,29.0,28.2,23.150000000000002
395,9.2,26.2,29.0,28.2,23.150000000000002
396,9.2,26.2,29.0,28.2,23.150000000000002
397,9.2,26.2,29.0,28.2,23.150000000000002
398,9.2,26.2,29.0,28.2,23.150000000000002
399,9.2,26.2,30.0,28.2,23.400000000000002
400,9.2,26.2,30.0,28.2,23.400000000000002
401,9.2,26.2,30.0,28.2,23.400000000000002
402,9.2,26.2,30.0,28.2,23.400000000000002
403,9.2,26.2,30.0,28.2,23.400000000000002
404,9.2,26.2,30.0,28.2,23.400000000000002
405,9.2,26.2,30.0,28.2,23.400000000000002
406,9.2,26.2,30.0,28.2,23.400000000000002
407,9.2,26.2,30.0,28.2,23.400000000000002
408,9.2,26.2,30.0,28.2,23.400000000000002
409,9.2,26.2,30.0,28.2,23.400000000000002
410,9.2,26.2,30.0,28.2,23.400000000000002
411,9.2,26.2,31.0,29.2,23.900000000000002
412,9.2,26.2,31.0,29.2,23.900000000000002
413,9.2,26.2,31.0,29.2,23.900000000000002
414,9.2,26.2,31.0,29.2,23.900000000000002
415,9.2,26.2,31.0,29.2,23.900000000000002
416,9.2,26.2,31.0,30.2,24.150000000000002
417,9.2,26.2,31.0,30.2,24.150000000000002
418,9.2,26.2,31.0,30.2,24.150000000000002
419,9.2,26.2,31.0,30.2,24.150000000000002
420,9.2,26.2,31.0,30.2,24.150000000000002
421,9.2,26.2,31.0,31.2,24.400000000000002
422,9.2,26.2,31.0,31.2,24.400000000000002
423,9.2,16.2,31.0,31.2,21.9
424,9.2,16.2,31.0,31.2,21.9
425,9.2,16.2,31.0,31.2,21.9
426,9.2,16.2,32.0,31.2,22.15
427,9.2,16.2,32.0,31.2,22.15
428,9.2,16.2,32.0,31.2,22.15
429,9.2,16.2,33.0,31.2,22.4
430,9.2,16.2,33.0,31.2,22.4
431,9.2,16.2,33.0,31.2,22.4
432,9.2,16.2,33.0,31.2,22.4
433,9.2,16.2,33.0,31.2,22.4
434,9.2,16.2,33.0,31.2,22.4
435,9.2,16.2,33.0,31.2,22.4
436,9.2,16.2,33.0,32.2,22.65
437,9.2,16.2,33.0,32.2,22.65
438,9.2,16.2,33.0,32.2,22.65
439,9.2,16.2,33.0,32.2,22.65
440,9.2,16.2,33.0,32.2,22.65
441,9.2,16.2,33.0,32.2,22.65
442,9.2,16.2,33.0,32.2,22.65
443,9.2,16.2,33.0,32.2,22.65
444,9.2,16.2,33.0,32.2,22.65
445,9.2,16.2,33.0,32.2,22.65
446,9.2,16.2,33.0,33.2,22.9
447,9.2,16.2,33.0,33.2,22.9
448,9.2,16.2,33.0,33.2,22.9
449,9.2,16.2,34.0,33.2,23.15
450,9.2,16.2,34.0,33.2,23.15
451,9.2,16.2,34.0,33.2,23.15
452,9.2,16.2,34.0,33.2,23.15
453,9.2,16.2,34.0,33.2,23.15
454,9.2,16.2,34.0,33.2,23.15
455,9.2,16.2,34.0,33.2,23.15
456,9.2,16.2,34.0,33.2,23.15
457,9.2,16.2,34.0,33.2,23.15
458,9.2,16.2,34.0,33.2,23.15
459,9.2,16.2,34.0,33.2,23.15
460,9.2,16.2,34.0,33.2,23.15
461,9.2,16.2,34.0,33.2,23.15
462,9.2,16.2,34.0,33.2,23.15
