step,env_0,env_1,env_2,env_4,Mean reward
275,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
276,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
277,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
278,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
279,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
280,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
281,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
282,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
283,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
284,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
285,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
286,23.599999999999998,5.599999999999998,23.599999999999998,22.2,18.75
287,23.599999999999998,5.599999999999998,23.599999999999998,22.2,18.75
288,23.599999999999998,5.599999999999998,23.599999999999998,22.2,18.75
289,23.599999999999998,5.599999999999998,23.599999999999998,22.2,18.75
290,24.599999999999998,5.599999999999998,23.599999999999998,23.2,19.25
291,24.599999999999998,5.599999999999998,23.599999999999998,23.2,19.25
292,24.599999999999998,5.599999999999998,23.599999999999998,23.2,19.25
293,24.599999999999998,5.599999999999998,23.599999999999998,23.2,19.25
294,24.599999999999998,5.599999999999998,23.599999999999998,23.2,19.25
295,24.599999999999998,5.599999999999998,23.599999999999998,23.2,19.25
296,24.599999999999998,5.599999999999998,25.599999999999998,23.2,19.75
297,24.599999999999998,5.599999999999998,25.599999999999998,23.2,19.75
298,24.599999999999998,5.599999999999998,25.599999999999998,23.2,19.75
299,24.599999999999998,5.599999999999998,25.599999999999998,23.2,19.75
300,25.599999999999998,5.599999999999998,25.599999999999998,23.2,20.0
301,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
302,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
303,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
304,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
305,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
306,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
307,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
308,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
309,25.599999999999998,5.599999999999998,25.599999999999998,24.2,20.25
310,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
311,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
312,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
313,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
314,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
315,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
316,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
317,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
318,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
319,27.599999999999998,5.599999999999998,26.599999999999998,24.2,21.0
320,28.599999999999998,5.599999999999998,26.599999999999998,24.2,21.25
321,28.599999999999998,5.599999999999998,26.599999999999998,24.2,21.25
322,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
323,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
324,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
325,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
326,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
327,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
328,28.599999999999998,5.599999999999998,26.599999999999998,25.2,21.5
329,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
330,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
331,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
332,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
333,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
334,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
335,28.599999999999998,5.599999999999998,16.599999999999998,25.2,19.0
336,30.599999999999998,5.599999999999998,16.599999999999998,26.2,19.75
337,30.599999999999998,5.599999999999998,16.599999999999998,26.2,19.75
338,30.599999999999998,5.599999999999998,16.599999999999998,26.2,19.75
339,30.599999999999998,5.599999999999998,16.599999999999998,26.2,19.75
340,31.599999999999998,5.599999999999998,16.599999999999998,26.2,20.0
341,31.599999999999998,5.599999999999998,16.599999999999998,26.2,20.0
342,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
343,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
344,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
345,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
346,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
347,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
348,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
349,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
350,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
351,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
352,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
353,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
354,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
355,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
356,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
357,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
358,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
359,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
360,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
361,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
362,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
363,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
364,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
365,31.599999999999998,5.599999999999998,16.599999999999998,27.2,20.25
366,32.599999999999994,5.599999999999998,16.599999999999998,27.2,20.499999999999996
367,32.599999999999994,5.599999999999998,16.599999999999998,27.2,20.499999999999996
368,32.599999999999994,5.599999999999998,16.599999999999998,27.2,20.499999999999996
369,32.599999999999994,5.599999999999998,16.599999999999998,27.2,20.499999999999996
370,32.599999999999994,5.599999999999998,16.599999999999998,27.2,20.499999999999996
371,32.599999999999994,5.599999999999998,16.599999999999998,27.2,20.499999999999996
372,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
373,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
374,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
375,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
376,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
377,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
378,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
379,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
380,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
381,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
382,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
383,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
384,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
385,32.599999999999994,5.599999999999998,16.599999999999998,28.2,20.749999999999996
386,32.599999999999994,5.599999999999998,16.599999999999998,29.2,20.999999999999996
387,32.599999999999994,5.599999999999998,16.599999999999998,30.2,21.249999999999996
388,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
389,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
390,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
391,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
392,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
393,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
394,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
395,33.599999999999994,5.599999999999998,16.599999999999998,30.2,21.499999999999996
396,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
397,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
398,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
399,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
400,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
401,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
402,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
403,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
404,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
405,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
406,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
407,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
408,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
409,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
410,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
411,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
412,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
413,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
414,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
415,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
416,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
417,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
418,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
419,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
420,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
421,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
422,34.599999999999994,5.599999999999998,16.599999999999998,30.2,21.749999999999996
423,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
424,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
425,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
426,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
427,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
428,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
429,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
430,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
431,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
432,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
433,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
434,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
435,34.599999999999994,5.599999999999998,16.599999999999998,31.2,21.999999999999996
436,35.599999999999994,5.599999999999998,16.599999999999998,31.2,22.249999999999996
