env_0,env_1,env_2,env_3,Mean Reward
14.399999999999999,110.2,13.399999999999999,16.599999999999998,38.65
15.599999999999998,20.799999999999997,17.2,9.399999999999999,15.749999999999998
8.0,18.799999999999997,20.4,13.599999999999998,15.2
15.399999999999999,21.799999999999997,30.4,12.399999999999999,20.0
17.599999999999998,24.799999999999997,15.599999999999998,18.599999999999998,19.149999999999995
34.599999999999994,45.4,22.4,10.2,28.150000000000002
18.599999999999998,19.599999999999998,11.799999999999997,12.399999999999999,15.599999999999998
11.799999999999997,21.4,10.399999999999999,16.599999999999998,15.049999999999997
20.599999999999998,21.599999999999998,19.4,18.4,20.0
21.4,12.399999999999999,106.2,11.599999999999998,37.9
13.399999999999999,16.799999999999997,36.2,19.599999999999998,21.5
7.399999999999999,14.599999999999998,42.599999999999994,14.399999999999999,19.75
7.399999999999999,17.4,38.000000000000014,17.599999999999998,20.1
12.399999999999999,12.2,9.799999999999997,15.399999999999999,12.449999999999998
7.0,18.799999999999997,41.2,13.399999999999999,20.1
6.599999999999998,15.999999999999996,20.4,11.399999999999999,13.599999999999998
10.599999999999998,30.400000000000006,31.200000000000003,19.4,22.9
21.799999999999997,16.4,27.0,21.2,21.599999999999998
48.400000000000006,13.599999999999998,11.599999999999998,11.599999999999998,21.299999999999997
16.599999999999998,7.399999999999999,29.6,12.599999999999998,16.549999999999997
7.599999999999998,49.4,10.599999999999998,14.799999999999997,20.599999999999998
26.799999999999997,17.799999999999997,15.599999999999998,9.399999999999999,17.4
25.4,13.399999999999999,42.4,17.4,24.65
16.799999999999997,39.2,12.599999999999998,14.599999999999998,20.799999999999997
10.599999999999998,7.399999999999999,17.799999999999997,25.799999999999997,15.399999999999999
6.0,23.599999999999994,11.599999999999998,27.200000000000003,17.099999999999998
22.599999999999994,21.599999999999998,14.799999999999997,14.599999999999998,18.399999999999995
22.599999999999994,21.599999999999998,5.599999999999998,66.0,28.949999999999996
28.400000000000006,55.2,4.0,13.399999999999999,25.25
12.799999999999997,42.60000000000001,15.799999999999997,27.60000000000001,24.700000000000003
18.4,15.399999999999999,22.599999999999994,16.2,18.15
26.200000000000003,25.6,36.0,17.4,26.300000000000004
28.799999999999997,58.2,9.2,34.800000000000004,32.75
23.799999999999997,84.6,18.4,14.599999999999998,35.349999999999994
12.0,22.599999999999994,12.399999999999999,19.599999999999998,16.65
12.399999999999999,13.599999999999998,27.799999999999997,24.400000000000006,19.55
20.4,21.4,18.4,23.200000000000003,20.85
15.2,25.4,18.4,22.799999999999997,20.449999999999996
23.200000000000003,15.0,23.599999999999994,16.599999999999998,19.599999999999998
9.599999999999998,11.2,22.4,25.799999999999997,17.25
25.799999999999997,14.799999999999997,32.6,29.400000000000006,25.65
19.4,16.599999999999998,90.2,9.2,33.85
13.599999999999998,27.4,10.399999999999999,13.599999999999998,16.25
18.4,20.799999999999997,20.4,15.599999999999998,18.799999999999997
16.2,13.799999999999997,30.4,5.599999999999998,16.499999999999996
13.599999999999998,16.599999999999998,17.2,29.4,19.199999999999996
13.599999999999998,14.799999999999997,25.599999999999994,35.4,22.349999999999994
68.4,51.400000000000006,30.200000000000003,31.60000000000001,45.400000000000006
20.799999999999997,34.400000000000006,16.4,18.599999999999998,22.549999999999997
22.200000000000003,15.599999999999998,11.399999999999999,25.0,18.549999999999997
39.2,23.4,23.6,28.4,28.65
24.4,30.200000000000003,3.3999999999999986,15.0,18.25
14.599999999999998,21.2,13.2,15.599999999999998,16.15
13.599999999999998,26.60000000000001,27.200000000000003,19.4,21.700000000000003
27.4,27.599999999999994,85.2,21.2,40.349999999999994
15.399999999999999,25.4,14.599999999999998,15.599999999999998,17.749999999999996
47.2,52.2,25.4,24.200000000000003,37.25
14.2,50.2,19.4,21.599999999999998,26.35
9.2,25.800000000000004,19.2,8.0,15.55
31.200000000000003,41.2,66.2,72.60000000000001,52.80000000000001
39.2,85.4,10.2,10.399999999999999,36.300000000000004
31.60000000000001,76.4,41.4,87.2,59.150000000000006
17.599999999999998,10.599999999999998,32.2,11.399999999999999,17.95
33.800000000000004,27.6,22.799999999999997,38.2,30.6
21.799999999999997,15.2,20.4,21.4,19.7
16.2,12.599999999999998,31.4,11.399999999999999,17.9
15.599999999999998,21.4,21.2,27.200000000000003,21.35
31.800000000000004,12.399999999999999,50.2,21.599999999999998,29.0
31.0,33.599999999999994,16.999999999999996,36.400000000000006,29.5
12.399999999999999,83.6,21.799999999999997,33.2,37.75
18.4,16.4,16.4,25.800000000000004,19.25
12.399999999999999,32.0,16.4,10.399999999999999,17.799999999999997
11.2,30.400000000000006,21.799999999999997,28.6,23.0
24.4,93.2,10.0,13.399999999999999,35.25
17.799999999999997,12.2,16.599999999999998,16.4,15.749999999999998
10.399999999999999,23.4,23.599999999999994,20.599999999999998,19.499999999999996
30.800000000000004,14.399999999999999,108.2,6.199999999999999,39.9
19.799999999999997,11.599999999999998,57.2,20.4,27.25
14.799999999999997,17.599999999999998,36.400000000000006,34.2,25.75
15.2,17.4,22.6,40.60000000000001,23.950000000000003
23.4,10.399999999999999,30.6,16.2,20.150000000000002
27.0,16.599999999999998,12.2,26.400000000000006,20.55
25.200000000000003,14.399999999999999,19.599999999999998,25.6,21.200000000000003
32.6,40.6,18.799999999999997,19.599999999999998,27.9
17.4,20.599999999999998,77.4,12.399999999999999,31.950000000000003
16.2,10.399999999999999,14.599999999999998,91.2,33.1
43.2,43.80000000000001,94.2,22.799999999999997,51.0
15.799999999999997,18.599999999999998,28.4,35.4,24.549999999999997
18.2,60.80000000000001,36.400000000000006,45.4,40.2
9.2,17.599999999999998,21.4,13.599999999999998,15.45
25.0,5.399999999999999,25.799999999999997,47.2,25.85
22.599999999999994,20.599999999999998,13.0,20.0,19.049999999999997
14.599999999999998,20.2,15.399999999999999,21.2,17.849999999999998
17.799999999999997,18.799999999999997,31.200000000000003,36.4,26.049999999999997
27.400000000000006,19.599999999999998,76.4,86.2,52.400000000000006
55.000000000000014,88.2,48.60000000000001,9.599999999999998,50.35
17.4,18.4,36.60000000000001,20.4,23.200000000000003
25.200000000000003,19.599999999999998,12.2,13.399999999999999,17.6
25.400000000000006,10.599999999999998,12.2,19.4,16.9
18.4,23.0,14.599999999999998,10.399999999999999,16.6
23.599999999999994,14.399999999999999,15.399999999999999,24.800000000000004,19.549999999999997
26.799999999999997,73.2,22.599999999999994,24.4,36.75
18.4,24.799999999999997,19.4,23.400000000000006,21.5
71.4,12.599999999999998,48.400000000000006,14.2,36.65
27.800000000000004,34.2,19.4,14.799999999999997,24.05
24.799999999999997,16.799999999999997,-3.8,3.0,10.2
15.599999999999998,15.399999999999999,20.799999999999997,20.799999999999997,18.15
19.599999999999998,12.399999999999999,64.60000000000001,11.399999999999999,27.0
23.4,13.399999999999999,67.2,20.599999999999998,31.15
13.2,14.2,20.599999999999998,29.60000000000001,19.400000000000002
17.599999999999998,7.199999999999999,31.6,36.2,23.15
22.6,25.200000000000003,11.399999999999999,12.399999999999999,17.9
20.599999999999998,45.80000000000001,5.399999999999999,9.799999999999997,20.400000000000002
15.599999999999998,9.799999999999997,22.599999999999994,9.399999999999999,14.349999999999996
12.399999999999999,14.599999999999998,16.4,17.599999999999998,15.249999999999996
14.599999999999998,13.399999999999999,14.399999999999999,12.0,13.599999999999998
14.2,14.399999999999999,15.2,20.599999999999998,16.099999999999998
8.599999999999998,16.599999999999998,22.599999999999994,33.400000000000006,20.299999999999997
25.6,10.399999999999999,10.399999999999999,14.599999999999998,15.25
11.2,12.799999999999997,17.999999999999996,13.599999999999998,13.899999999999999
14.2,32.4,8.799999999999997,19.599999999999998,18.749999999999996
21.599999999999998,19.599999999999998,13.799999999999997,5.599999999999998,15.149999999999999
92.4,19.4,13.399999999999999,16.799999999999997,35.5
19.999999999999996,9.599999999999998,24.400000000000006,14.799999999999997,17.2
17.599999999999998,18.999999999999996,27.200000000000003,30.4,23.549999999999997
19.4,17.599999999999998,21.4,16.599999999999998,18.75
27.800000000000004,19.4,25.799999999999997,31.799999999999997,26.2
16.599999999999998,18.799999999999997,20.2,34.800000000000004,22.6
11.399999999999999,21.4,30.4,17.0,20.049999999999997
21.4,12.799999999999997,12.399999999999999,23.6,17.549999999999997
30.400000000000006,26.4,35.0,61.400000000000006,38.300000000000004
21.4,29.400000000000006,25.4,21.2,24.35
13.599999999999998,24.200000000000003,57.2,20.2,28.8
36.400000000000006,77.2,15.599999999999998,12.399999999999999,35.400000000000006
20.599999999999998,25.4,66.2,10.2,30.6
13.399999999999999,27.4,7.399999999999999,8.399999999999999,14.149999999999999
19.4,28.599999999999994,13.2,81.2,35.599999999999994
60.2,32.599999999999994,16.599999999999998,62.400000000000006,42.95
33.400000000000006,8.599999999999998,22.599999999999994,13.399999999999999,19.5
4.599999999999998,46.4,22.799999999999997,33.0,26.7
91.2,21.2,17.0,9.399999999999999,34.7
41.2,62.400000000000006,11.2,50.80000000000001,41.400000000000006
30.4,21.599999999999998,25.599999999999994,29.200000000000003,26.7
20.799999999999997,22.4,15.399999999999999,9.399999999999999,17.0
20.799999999999997,21.4,18.4,17.4,19.5
7.399999999999999,19.4,14.2,29.60000000000001,17.650000000000002
9.399999999999999,31.799999999999997,25.4,57.400000000000006,31.0
27.4,17.4,29.4,29.6,25.949999999999996
13.2,22.200000000000003,36.6,18.4,22.6
34.400000000000006,19.599999999999998,89.4,20.599999999999998,41.0
19.599999999999998,18.599999999999998,21.599999999999998,24.599999999999994,21.099999999999998
17.599999999999998,26.400000000000006,14.599999999999998,53.400000000000006,28.0
13.799999999999997,34.4,15.399999999999999,15.399999999999999,19.75
22.4,29.80000000000001,19.599999999999998,71.4,35.800000000000004
86.4,21.4,24.400000000000006,13.399999999999999,36.400000000000006
20.4,18.599999999999998,38.60000000000001,19.599999999999998,24.3
34.00000000000001,20.4,18.599999999999998,23.799999999999997,24.2
20.799999999999997,32.2,42.000000000000014,23.799999999999997,29.700000000000003
41.400000000000006,15.599999999999998,24.799999999999997,21.4,25.799999999999997
39.80000000000001,32.60000000000001,32.0,12.599999999999998,29.250000000000004
18.799999999999997,36.6,10.399999999999999,15.799999999999997,20.4
17.799999999999997,16.799999999999997,9.2,13.399999999999999,14.299999999999999
17.599999999999998,6.599999999999998,21.599999999999998,7.199999999999999,13.25
15.399999999999999,32.6,15.399999999999999,22.4,21.45
66.2,21.599999999999998,23.400000000000006,18.599999999999998,32.45
25.4,24.799999999999997,17.599999999999998,24.599999999999994,23.099999999999998
27.400000000000006,18.599999999999998,22.799999999999997,26.0,23.7
58.2,19.599999999999998,17.4,27.800000000000004,30.75
11.399999999999999,15.599999999999998,31.6,34.60000000000001,23.3
32.2,26.6,29.60000000000001,19.599999999999998,27.0
14.599999999999998,19.2,43.80000000000001,22.4,25.0
22.799999999999997,26.200000000000003,17.4,107.2,43.400000000000006
14.599999999999998,35.800000000000004,19.4,67.4,34.300000000000004
17.4,63.2,19.4,10.599999999999998,27.65
16.4,25.200000000000003,11.599999999999998,23.200000000000003,19.1
23.4,14.599999999999998,27.6,18.799999999999997,21.099999999999998
16.799999999999997,15.399999999999999,10.399999999999999,18.799999999999997,15.349999999999998
23.4,26.6,19.599999999999998,14.399999999999999,21.0
15.2,20.4,22.4,20.2,19.549999999999997
22.599999999999994,9.399999999999999,14.399999999999999,66.2,28.15
11.999999999999996,14.599999999999998,24.599999999999994,11.599999999999998,15.699999999999996
34.599999999999994,22.6,17.599999999999998,80.4,38.8
20.4,51.60000000000001,26.799999999999997,45.400000000000006,36.05
28.6,15.799999999999997,37.2,19.799999999999997,25.349999999999998
25.599999999999994,16.599999999999998,14.399999999999999,18.599999999999998,18.799999999999997
54.2,34.2,23.599999999999994,15.599999999999998,31.9
30.4,-3.8,37.80000000000001,33.599999999999994,24.5
14.599999999999998,19.599999999999998,24.799999999999997,22.4,20.349999999999998
56.000000000000014,29.200000000000003,20.4,31.60000000000001,34.30000000000001
12.599999999999998,75.2,24.6,75.2,46.900000000000006
7.599999999999998,23.599999999999994,24.6,18.599999999999998,18.599999999999998
59.400000000000006,32.0,16.4,51.2,39.75
20.4,19.4,41.400000000000006,9.2,22.6
26.599999999999994,5.599999999999998,16.599999999999998,24.200000000000003,18.249999999999996
18.2,57.2,46.4,9.599999999999998,32.85
26.400000000000006,17.4,21.999999999999996,38.400000000000006,26.05
37.400000000000006,13.0,44.000000000000014,12.399999999999999,26.700000000000003
23.799999999999997,68.4,16.2,26.4,33.7
63.2,26.200000000000003,28.4,38.00000000000001,38.95
20.4,22.200000000000003,32.800000000000004,19.0,23.6
17.0,28.4,36.60000000000001,19.4,25.35
35.599999999999994,13.599999999999998,14.599999999999998,28.200000000000003,22.999999999999996
61.000000000000014,24.4,52.60000000000001,34.2,43.05
28.400000000000006,27.599999999999994,31.200000000000003,27.800000000000004,28.75
22.4,87.6,26.0,15.799999999999997,37.95
21.799999999999997,59.4,42.00000000000001,21.599999999999998,36.199999999999996
19.599999999999998,22.799999999999997,6.399999999999999,22.599999999999994,17.849999999999994
12.2,14.399999999999999,15.0,58.000000000000014,24.900000000000002
7.199999999999999,34.60000000000001,26.4,21.4,22.400000000000006
30.200000000000003,60.599999999999994,19.4,20.799999999999997,32.75
14.599999999999998,18.4,24.599999999999994,14.599999999999998,18.049999999999997
18.4,6.0,19.2,12.0,13.899999999999999
10.2,21.4,26.6,85.2,35.85
36.6,21.4,28.4,17.0,25.85
29.60000000000001,22.4,35.80000000000001,55.400000000000006,35.800000000000004
19.599999999999998,13.399999999999999,82.2,47.60000000000001,40.7
28.800000000000004,26.799999999999997,9.2,22.599999999999994,21.849999999999998
8.2,33.60000000000001,17.2,8.399999999999999,16.85
57.2,18.0,17.4,21.799999999999997,28.599999999999998
21.4,9.399999999999999,19.599999999999998,30.0,20.099999999999998
18.4,16.4,22.800000000000004,5.199999999999999,15.7
17.599999999999998,51.2,42.60000000000001,18.599999999999998,32.5
61.599999999999994,15.399999999999999,24.200000000000003,30.200000000000003,32.85
12.399999999999999,15.599999999999998,59.60000000000001,11.599999999999998,24.8
26.200000000000003,74.2,36.800000000000004,46.000000000000014,45.80000000000001
14.399999999999999,24.60000000000001,54.2,20.0,28.300000000000004
56.2,30.800000000000004,46.2,23.0,39.05
58.2,12.399999999999999,25.599999999999994,53.0,37.3
40.400000000000006,23.400000000000006,20.4,61.2,36.35000000000001
43.4,33.60000000000001,49.2,9.2,33.85
26.6,15.399999999999999,16.4,54.400000000000006,28.200000000000003
25.4,50.4,37.400000000000006,48.80000000000001,40.5
55.2,43.4,32.400000000000006,30.400000000000006,40.35
27.599999999999994,59.400000000000006,75.4,48.60000000000001,52.75
28.200000000000003,24.599999999999994,19.599999999999998,56.2,32.15
25.6,55.2,26.4,43.6,37.7
51.60000000000001,17.2,9.399999999999999,19.4,24.400000000000006
13.399999999999999,16.4,55.400000000000006,52.2,34.35
37.2,108.2,42.4,33.80000000000001,55.400000000000006
5.0,25.0,59.2,12.399999999999999,25.4
21.599999999999998,11.2,49.60000000000001,82.2,41.150000000000006
65.2,21.599999999999998,5.0,84.2,44.0
48.000000000000014,66.4,28.6,27.6,42.650000000000006
10.2,46.4,39.80000000000001,27.000000000000007,30.85
34.8,17.4,24.6,21.599999999999998,24.599999999999998
31.400000000000006,30.60000000000001,20.799999999999997,6.399999999999999,22.300000000000004
57.2,55.2,85.6,31.4,57.35
14.2,32.400000000000006,22.400000000000006,26.400000000000006,23.850000000000005
1.3999999999999986,12.2,20.599999999999998,48.4,20.65
17.2,21.4,15.399999999999999,40.0,23.5
48.0,24.200000000000003,15.2,-2.8,21.150000000000002
17.599999999999998,29.200000000000003,5.399999999999999,19.2,17.849999999999998
45.2,28.6,23.4,8.399999999999999,26.400000000000006
105.2,21.4,50.2,20.599999999999998,49.35
34.0,13.2,4.399999999999999,14.399999999999999,16.5
21.2,11.399999999999999,7.799999999999997,18.0,14.599999999999998
43.6,46.400000000000006,15.599999999999998,32.80000000000001,34.6
19.4,24.799999999999997,21.4,67.2,33.2
29.0,20.0,26.6,11.599999999999998,21.799999999999997
33.0,29.6,22.599999999999994,12.2,24.349999999999998
16.4,18.4,5.0,21.4,15.299999999999999
7.599999999999998,44.2,15.399999999999999,34.000000000000014,25.3
21.2,15.0,83.2,4.199999999999999,30.900000000000002
24.6,24.6,8.399999999999999,-3.8,13.450000000000001
42.400000000000006,16.2,2.1999999999999993,11.0,17.950000000000003
23.0,13.2,41.2,28.0,26.35
33.80000000000001,9.399999999999999,36.80000000000001,10.0,22.500000000000007
50.0,14.599999999999998,16.599999999999998,52.0,33.3
17.0,12.0,10.2,8.399999999999999,11.9
11.399999999999999,63.400000000000006,8.599999999999998,10.799999999999997,23.55
12.0,13.399999999999999,53.400000000000006,51.2,32.5
12.399999999999999,20.799999999999997,9.2,54.4,24.199999999999996
8.2,63.2,-0.8000000000000007,16.4,21.75
-6.8,98.2,29.800000000000004,18.599999999999998,34.95
6.399999999999999,7.0,33.800000000000004,-0.8000000000000007,11.600000000000001
14.399999999999999,16.4,9.399999999999999,40.80000000000001,20.25
7.599999999999998,16.0,64.60000000000001,23.0,27.8
30.80000000000001,21.599999999999998,9.2,13.2,18.700000000000003
28.6,9.2,11.399999999999999,12.599999999999998,15.45
17.4,70.4,10.2,17.799999999999997,28.950000000000003
35.4,35.4,37.0,13.2,30.25
22.0,47.2,43.2,10.2,30.650000000000002
10.599999999999998,45.2,32.400000000000006,31.0,29.8
17.599999999999998,24.799999999999997,36.4,5.199999999999999,20.999999999999996
18.2,26.6,60.400000000000006,55.2,40.1
27.400000000000006,24.400000000000006,31.800000000000004,69.4,38.25000000000001
8.0,52.60000000000001,52.0,97.2,52.45
32.2,44.000000000000014,17.0,46.0,34.800000000000004
53.2,31.200000000000003,26.4,51.2,40.5
9.0,85.2,18.0,21.2,33.35
31.400000000000006,22.799999999999997,19.4,22.599999999999994,24.049999999999997
56.0,14.399999999999999,36.400000000000006,8.399999999999999,28.800000000000004
53.400000000000006,20.2,28.200000000000003,9.399999999999999,27.800000000000004
19.2,24.6,6.0,13.399999999999999,15.799999999999999
52.400000000000006,53.2,49.60000000000001,29.60000000000001,46.2
20.4,22.0,12.599999999999998,15.2,17.55
22.200000000000003,37.2,29.400000000000006,22.0,27.700000000000003
53.400000000000006,22.599999999999994,48.400000000000006,56.2,45.150000000000006
14.2,23.400000000000006,59.2,10.2,26.750000000000004
24.200000000000003,59.2,51.2,15.399999999999999,37.50000000000001
58.0,19.599999999999998,26.4,13.399999999999999,29.35
23.400000000000006,1.1999999999999993,78.4,22.599999999999994,31.400000000000002
14.399999999999999,28.0,33.2,54.2,32.45
24.200000000000003,52.400000000000006,57.400000000000006,28.400000000000006,40.6
11.399999999999999,15.399999999999999,30.400000000000006,86.2,35.85
7.399999999999999,39.60000000000001,21.4,14.399999999999999,20.700000000000003
30.200000000000003,11.599999999999998,30.400000000000006,7.199999999999999,19.85
22.599999999999994,7.199999999999999,41.60000000000001,27.6,24.75
59.80000000000001,21.2,16.4,85.2,45.650000000000006
23.400000000000006,62.0,15.2,30.60000000000001,32.800000000000004
29.400000000000006,5.399999999999999,57.2,27.0,29.75
14.2,0.1999999999999993,24.6,26.4,16.35
13.599999999999998,33.2,0.1999999999999993,11.599999999999998,14.649999999999999
19.2,-3.8,23.400000000000006,19.599999999999998,14.600000000000001
13.0,35.400000000000006,18.0,10.399999999999999,19.200000000000003
25.200000000000003,29.0,15.2,14.2,20.900000000000002
35.800000000000004,29.200000000000003,34.6,47.4,36.75
18.4,-3.8,39.00000000000001,18.0,17.900000000000002
17.2,11.0,20.599999999999998,-3.5999999999999996,11.299999999999999
11.0,112.2,8.599999999999998,21.2,38.25
14.799999999999997,38.2,-3.8,17.0,16.55
12.599999999999998,18.799999999999997,20.4,25.400000000000006,19.3
18.0,8.599999999999998,26.799999999999997,31.60000000000001,21.25
22.400000000000006,21.4,14.799999999999997,6.0,16.15
23.200000000000003,14.399999999999999,18.799999999999997,47.0,25.85
35.60000000000001,22.599999999999994,8.2,37.800000000000004,26.050000000000004
27.0,19.4,7.399999999999999,36.60000000000001,22.6
24.6,51.2,29.400000000000006,13.399999999999999,29.650000000000006
62.2,20.799999999999997,10.0,16.2,27.3
80.2,31.400000000000006,28.200000000000003,8.0,36.95
12.2,20.4,31.599999999999994,14.799999999999997,19.749999999999996
57.2,-6.8,115.2,26.200000000000003,47.95
40.400000000000006,30.200000000000003,9.399999999999999,12.0,23.0
22.200000000000003,17.799999999999997,-6.8,15.2,12.100000000000001
5.399999999999999,10.2,22.4,39.400000000000006,19.35
23.200000000000003,14.2,60.400000000000006,18.0,28.950000000000003
22.599999999999994,13.2,23.4,49.2,27.1
15.2,9.0,34.400000000000006,10.599999999999998,17.3
35.2,32.80000000000001,12.0,31.60000000000001,27.900000000000006
10.2,18.599999999999998,10.599999999999998,23.4,15.699999999999998
24.4,6.399999999999999,13.2,31.6,18.9
29.599999999999994,5.399999999999999,51.80000000000001,49.4,34.050000000000004
33.400000000000006,21.2,28.200000000000003,53.80000000000001,34.150000000000006
