env_0,env_1,env_2,env_3,Mean Reward
20.2,89.4,48.400000000000006,28.800000000000004,46.7
14.399999999999999,21.599999999999998,44.2,29.4,27.4
24.599999999999994,31.200000000000003,26.599999999999994,28.400000000000006,27.7
21.4,27.6,18.4,35.2,25.650000000000002
26.60000000000001,22.200000000000003,26.799999999999997,59.000000000000014,33.650000000000006
44.2,9.2,34.2,74.2,40.45
64.2,53.80000000000001,48.60000000000001,16.4,45.75000000000001
34.60000000000001,29.400000000000006,26.4,49.2,34.900000000000006
20.2,35.6,36.2,63.2,38.8
31.400000000000006,46.80000000000001,51.2,17.4,36.70000000000001
23.0,21.4,44.2,58.60000000000001,36.8
15.599999999999998,31.60000000000001,22.400000000000006,25.599999999999994,23.8
